ts_ns,exchange,feed,source_engine_ts_ns,source_system_ts_ns,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns
1760671602919909512,bybit,orderbook,1760671602878000000,1760671602884000000,0.09848445,,market,,,,,,,,,,,
1760671602939800956,bybit,orderbook,1760671602888000000,1760671602904000000,0.09848445,,market,,,,,,,,,,,
1760671602960506295,bybit,orderbook,1760671602907000000,1760671602925000000,0.09848445,,market,,,,,,,,,,,
1760671602960172873,bitget,orderbook,1760671602955000000,1760671602958000000,0.09850668,,market,,,,,,,,,,,
1760671602980332219,bybit,orderbook,1760671602932000000,1760671602945000000,0.09848445,,market,,,,,,,,,,,
1760671602999887412,bybit,orderbook,1760671602948000000,1760671602964000000,0.09848445,,market,,,,,,,,,,,
1760671603020357443,bybit,orderbook,1760671602973000000,1760671602985000000,0.09848445,,market,,,,,,,,,,,
1760671603040002014,bybit,orderbook,1760671602989000000,1760671603004000000,0.09848445,,market,,,,,,,,,,,
1760671603054760204,bitget,orderbook,1760671603052000000,1760671602958000000,0.09850668,,market,,,,,,,,,,,
1760671603054760204,bitget,bbo,1760671603052000000,1760671603052000000,0.09850868,,market,,,,,,,,,,,
1760671603059866931,bybit,orderbook,1760671603007000000,1760671603024000000,0.09848437,,market,,,,,,,,,,,
1760671603068191961,binance,bbo,1760671603066000000,1760671603066000000,0.09848373,,market,,,,,,,,,,,
1760671603074744898,gate,bbo,1760671603073000000,1760671603074000000,0.09848000,,market,,,,,,,,,,,
1760671603080334396,bybit,orderbook,1760671603028000000,1760671603045000000,0.09848421,,market,,,,,,,,,,,
1760671603092972481,binance,bbo,1760671603091000000,1760671603091000000,0.09848363,,market,,,,,,,,,,,
1760671603094761165,gate,bbo,1760671603093000000,1760671603094000000,0.09847500,,market,,,,,,,,,,,
1760671603099587220,bybit,orderbook,1760671603048000000,1760671603064000000,0.09848421,,market,,,,,,,,,,,
1760671603116636739,binance,bbo,1760671603116000000,1760671603116000000,0.09848863,,market,,,,,,,,,,,
1760671603103636341,binance,trade,1760671603061000000,1760671603102000000,0.09850863,buy,market,,,,,,,,,,,
1760671603110244094,bitget,orderbook,1760671603105000000,1760671603108000000,0.09850597,,market,,,,,,,,,,,
1760671603119906981,bybit,orderbook,1760671603075000000,1760671603084000000,0.09848397,,market,,,,,,,,,,,
1760671603123408402,binance,bbo,1760671603122000000,1760671603122000000,0.09848346,,market,,,,,,,,,,,
1760671603134671546,gate,bbo,1760671603133000000,1760671603134000000,0.09847000,,market,,,,,,,,,,,
1760671603139899808,bybit,orderbook,1760671603098000000,1760671603104000000,0.09848397,,market,,,,,,,,,,,
1760671603139896405,bybit,bbo,1760671603098000000,1760671603104000000,0.09848397,,market,,,,,,,,,,,
1760671603159988665,bybit,orderbook,1760671603121000000,1760671603124000000,0.09848397,,market,,,,,,,,,,,
1760671603180541345,bybit,orderbook,1760671603141000000,1760671603145000000,0.09848397,,market,,,,,,,,,,,
1760671603183159815,bitget,orderbook,1760671603179000000,1760671603108000000,0.09850556,,market,,,,,,,,,,,
1760671603183159815,bitget,bbo,1760671603179000000,1760671603181000000,0.09850806,,market,,,,,,,,,,,
1760671603200189793,bybit,orderbook,1760671603161000000,1760671603164000000,0.09848397,,market,,,,,,,,,,,
1760671603219709298,bybit,orderbook,1760671603173000000,1760671603184000000,0.09848397,,market,,,,,,,,,,,
1760671603229860928,bybit,bbo,1760671603190000000,1760671603194000000,0.09848397,,market,,,,,,,,,,,
1760671603235388827,binance,bbo,1760671603234000000,1760671603234000000,0.09848346,,market,,,,,,,,,,,
1760671603239869208,bybit,orderbook,1760671603198000000,1760671603204000000,0.09848397,,market,,,,,,,,,,,
1760671603249703568,bybit,bbo,1760671603208000000,1760671603214000000,0.09848397,,market,,,,,,,,,,,
1760671603253778601,binance,trade,1760671603099000000,1760671603253000000,0.09849846,buy,market,,,,,,,,,,,
1760671603259895910,bybit,orderbook,1760671603217000000,1760671603224000000,0.09848397,,market,,,,,,,,,,,
1760671603261198507,bitget,orderbook,1760671603255000000,1760671603259000000,0.09850556,,market,,,,,,,,,,,
1760671603279620873,bybit,orderbook,1760671603236000000,1760671603244000000,0.09848397,,market,,,,,,,,,,,
1760671603295790762,bitget,orderbook,1760671603285000000,1760671603259000000,0.09850556,,market,,,,,,,,,,,
1760671603295790762,bitget,bbo,1760671603285000000,1760671603293000000,0.09850856,,market,,,,,,,,,,,
1760671603299863672,bybit,orderbook,1760671603247000000,1760671603264000000,0.09848397,,market,,,,,,,,,,,
1760671603309866578,bybit,bbo,1760671603273000000,1760671603274000000,0.09848397,,market,,,,,,,,,,,
1760671603319919922,bybit,orderbook,1760671603279000000,1760671603284000000,0.09848397,,market,,,,,,,,,,,
1760671603345193035,binance,bbo,1760671603344000000,1760671603344000000,0.09848346,,market,,,,,,,,,,,
1760671603406144531,binance,bbo,1760671603401000000,1760671603401000000,0.09848823,,market,,,,,,,,,,,
1760671603416543369,gate,bbo,1760671603415000000,1760671603416000000,0.09847000,,market,,,,,,,,,,,
1760671603410334791,bitget,orderbook,1760671603405000000,1760671603408000000,0.09850516,,market,,,,,,,,,,,
1760671603404877469,bitget,bbo,1760671603401000000,1760671603402000000,0.09850866,,market,,,,,,,,,,,
1760671603419772310,bybit,orderbook,1760671603379000000,1760671603384000000,0.09848373,,market,,,,,,,,,,,
1760671603420875310,binance,bbo,1760671603419000000,1760671603419000000,0.09848323,,market,,,,,,,,,,,
1760671603439690651,bybit,orderbook,1760671603391000000,1760671603404000000,0.09848373,,market,,,,,,,,,,,
1760671603459946411,bybit,orderbook,1760671603407000000,1760671603424000000,0.09848373,,market,,,,,,,,,,,
1760671603479951035,bybit,orderbook,1760671603434000000,1760671603444000000,0.09848373,,market,,,,,,,,,,,
1760671603499808324,bybit,orderbook,1760671603460000000,1760671603464000000,0.09848373,,market,,,,,,,,,,,
1760671603497916589,binance,trade,1760671603344000000,1760671603496000000,0.09846823,sell,market,,,,,,,,,,,
1760671603557437755,gate,bbo,1760671603556000000,1760671603557000000,0.09847000,,market,,,,,,,,,,,
1760671603552421713,bitget,orderbook,1760671603550000000,1760671603408000000,0.09850472,,market,,,,,,,,,,,
1760671603552421713,bitget,bbo,1760671603550000000,1760671603550000000,0.09850872,,market,,,,,,,,,,,
1760671603558844754,bitget,orderbook,1760671603555000000,1760671603556000000,0.09850472,,market,,,,,,,,,,,
1760671603600151055,bybit,orderbook,1760671603560000000,1760671603565000000,0.09848323,,market,,,,,,,,,,,
1760671603605614911,binance,bbo,1760671603604000000,1760671603604000000,0.09849776,,market,,,,,,,,,,,
1760671603614809524,gate,bbo,1760671603614000000,1760671603614000000,0.09847500,,market,,,,,,,,,,,
1760671603636673073,gate,bbo,1760671603635000000,1760671603636000000,0.09848500,,market,,,,,,,,,,,
1760671603674930942,gate,bbo,1760671603674000000,1760671603674000000,0.09848500,,market,,,,,,,,,,,
1760671603674378510,bitget,orderbook,1760671603671000000,1760671603556000000,0.09850863,,market,,,,,,,,,,,
1760671603674378510,bitget,bbo,1760671603671000000,1760671603672000000,0.09850763,,market,,,,,,,,,,,
1760671603679753660,bybit,orderbook,1760671603637000000,1760671603644000000,0.09848328,,market,,,,,,,,,,,
1760671603709041012,bitget,orderbook,1760671603705000000,1760671603706000000,0.09850863,,market,,,,,,,,,,,
1760671603720996843,bybit,orderbook,1760671603673000000,1760671603685000000,0.09848328,,market,,,,,,,,,,,
1760671603739895724,bybit,orderbook,1760671603698000000,1760671603704000000,0.09848328,,market,,,,,,,,,,,
1760671603759785061,bybit,orderbook,1760671603715000000,1760671603724000000,0.09848328,,market,,,,,,,,,,,
1760671603780069109,bybit,orderbook,1760671603727000000,1760671603744000000,0.09848328,,market,,,,,,,,,,,
1760671603799935352,bybit,orderbook,1760671603750000000,1760671603764000000,0.09848328,,market,,,,,,,,,,,
1760671603841754962,gate,bbo,1760671603841000000,1760671603841000000,0.09848500,,market,,,,,,,,,,,
1760671603855479320,bitget,orderbook,1760671603852000000,1760671603706000000,0.09850838,,market,,,,,,,,,,,
1760671603855479320,bitget,bbo,1760671603852000000,1760671603853000000,0.09850788,,market,,,,,,,,,,,
1760671603859921486,bybit,orderbook,1760671603819000000,1760671603824000000,0.09848331,,market,,,,,,,,,,,
1760671603861068330,bitget,orderbook,1760671603855000000,1760671603859000000,0.09850838,,market,,,,,,,,,,,
1760671603899966641,bybit,orderbook,1760671603857000000,1760671603865000000,0.09848333,,market,,,,,,,,,,,
1760671603913918810,gate,bbo,1760671603912000000,1760671603913000000,0.09848500,,market,,,,,,,,,,,
1760671603920410789,bybit,orderbook,1760671603876000000,1760671603885000000,0.09848333,,market,,,,,,,,,,,
1760671604009044995,gate,bbo,1760671604008000000,1760671604008000000,0.09848500,,market,,,,,,,,,,,
1760671604010188183,bitget,orderbook,1760671604007000000,1760671604008000000,0.09850790,,market,,,,,,,,,,,
1760671604011072592,bitget,bbo,1760671604007000000,1760671604009000000,0.09850790,,market,,,,,,,,,,,
1760671604040354759,bybit,orderbook,1760671604000000000,1760671604005000000,0.09848336,,market,,,,,,,,,,,
1760671604059813679,bybit,orderbook,1760671604009000000,1760671604024000000,0.09848336,,market,,,,,,,,,,,
1760671604093581145,binance,bbo,1760671604092000000,1760671604092000000,0.09849692,,market,,,,,,,,,,,
1760671604088849459,gate,bbo,1760671604087000000,1760671604088000000,0.09848500,,market,,,,,,,,,,,
1760671604100183007,bybit,orderbook,1760671604056000000,1760671604065000000,0.09848338,,market,,,,,,,,,,,
1760671604110301464,bitget,orderbook,1760671604107000000,1760671604008000000,0.09850766,,market,,,,,,,,,,,
1760671604110301464,bitget,bbo,1760671604107000000,1760671604107000000,0.09852166,,market,,,,,,,,,,,
1760671604120274467,bybit,orderbook,1760671604078000000,1760671604085000000,0.09848338,,market,,,,,,,,,,,
1760671604139843370,bybit,orderbook,1760671604088000000,1760671604104000000,0.09848338,,market,,,,,,,,,,,
1760671604174996315,gate,bbo,1760671604174000000,1760671604174000000,0.09849000,,market,,,,,,,,,,,
1760671604179876890,bybit,orderbook,1760671604142000000,1760671604144000000,0.09848350,,market,,,,,,,,,,,
1760671604191787996,bitget,orderbook,1760671604187000000,1760671604189000000,0.09852198,,market,,,,,,,,,,,
1760671604205766789,binance,bbo,1760671604205000000,1760671604205000000,0.09844704,,market,,,,,,,,,,,
1760671604204535087,binance,trade,1760671604196000000,1760671604202000000,0.09838704,sell,market,,,,,,,,,,,
1760671604214780650,gate,bbo,1760671604214000000,1760671604214000000,0.09844500,,market,,,,,,,,,,,
1760671604199371264,gate,trade,1760671604198000000,1760671604199000000,0.09844000,sell,market,,,,,,,,,,,
1760671604215538498,bitget,orderbook,1760671604211000000,1760671604189000000,0.09845436,,market,,,,,,,,,,,
1760671604215538498,bitget,bbo,1760671604211000000,1760671604213000000,0.09839836,,market,,,,,,,,,,,
1760671604212905510,bitget,trade,1760671604199000000,1760671604210000000,0.09844936,sell,market,,,,,,,,,,,
1760671604247597348,binance,bbo,1760671604246000000,1760671604246000000,0.09844697,,market,,,,,,,,,,,
1760671604256529830,gate,bbo,1760671604255000000,1760671604256000000,0.09844000,,market,,,,,,,,,,,
1760671604260440554,bybit,orderbook,1760671604220000000,1760671604225000000,0.09848092,,market,,,,,,,,,,,
1760671604269681195,bybit,bbo,1760671604233000000,1760671604234000000,0.09839592,,market,,,,,,,,,,,
1760671604269659619,bybit,trade,1760671604232000000,1760671604234000000,0.09833592,sell,market,,,,,,,,,,,
1760671604274942055,binance,bbo,1760671604273000000,1760671604273000000,0.09839197,,market,,,,,,,,,,,
1760671604272861425,binance,trade,1760671604269000000,1760671604271000000,0.09840697,sell,market,,,,,,,,,,,
1760671604289645879,bybit,bbo,1760671604252000000,1760671604254000000,0.09837654,,market,,,,,,,,,,,
1760671604291556699,binance,bbo,1760671604289000000,1760671604289000000,0.09842698,,market,,,,,,,,,,,
1760671604291082424,binance,trade,1760671604286000000,1760671604289000000,0.09844698,buy,market,,,,,,,,,,,
1760671604288303310,gate,bbo,1760671604287000000,1760671604287000000,0.09842000,,market,,,,,,,,,,,
1760671604299867910,bybit,orderbook,1760671604262000000,1760671604264000000,0.09838715,,market,,,,,,,,,,,
1760671604309667252,bybit,bbo,1760671604273000000,1760671604274000000,0.09837715,,market,,,,,,,,,,,
1760671604316930153,gate,bbo,1760671604314000000,1760671604316000000,0.09842500,,market,,,,,,,,,,,
1760671604315443420,bitget,orderbook,1760671604312000000,1760671604189000000,0.09845494,,market,,,,,,,,,,,
1760671604315443420,bitget,bbo,1760671604312000000,1760671604313000000,0.09842694,,market,,,,,,,,,,,
1760671604319928707,bybit,orderbook,1760671604283000000,1760671604284000000,0.09839244,,market,,,,,,,,,,,
1760671604330545176,bybit,bbo,1760671604292000000,1760671604295000000,0.09840744,,market,,,,,,,,,,,
1760671604326584033,bybit,trade,1760671604289000000,1760671604290000000,0.09840744,buy,market,,,,,,,,,,,
1760671604322511678,binance,bbo,1760671604322000000,1760671604322000000,0.09843194,,market,,,,,,,,,,,
1760671604334677821,gate,bbo,1760671604333000000,1760671604334000000,0.09843000,,market,,,,,,,,,,,
1760671604339885422,bybit,orderbook,1760671604303000000,1760671604304000000,0.09840744,,market,,,,,,,,,,,
1760671604350361094,bybit,bbo,1760671604313000000,1760671604314000000,0.09840744,,market,,,,,,,,,,,
1760671604357517121,bybit,trade,1760671604320000000,1760671604321000000,0.09842744,buy,market,,,,,,,,,,,
1760671604348547484,bitget,orderbook,1760671604345000000,1760671604346000000,0.09842997,,market,,,,,,,,,,,
1760671604369675067,bybit,bbo,1760671604333000000,1760671604334000000,0.09843744,,market,,,,,,,,,,,
1760671604370667416,binance,bbo,1760671604369000000,1760671604369000000,0.09843194,,market,,,,,,,,,,,
1760671604362318107,bitget,trade,1760671604350000000,1760671604360000000,0.09845997,buy,market,,,,,,,,,,,
1760671604380040502,bybit,orderbook,1760671604339000000,1760671604344000000,0.09844244,,market,,,,,,,,,,,
1760671604380375950,bybit,bbo,1760671604343000000,1760671604344000000,0.09844244,,market,,,,,,,,,,,
1760671604400266125,bybit,orderbook,1760671604356000000,1760671604364000000,0.09844244,,market,,,,,,,,,,,
1760671604420354403,bybit,orderbook,1760671604380000000,1760671604385000000,0.09844235,,market,,,,,,,,,,,
1760671604431555514,binance,bbo,1760671604429000000,1760671604430000000,0.09845178,,market,,,,,,,,,,,
1760671604429238168,binance,trade,1760671604423000000,1760671604427000000,0.09843678,buy,market,,,,,,,,,,,
1760671604435112370,gate,bbo,1760671604434000000,1760671604434000000,0.09843500,,market,,,,,,,,,,,
1760671604428928951,bitget,orderbook,1760671604424000000,1760671604346000000,0.09843501,,market,,,,,,,,,,,
1760671604428928951,bitget,bbo,1760671604424000000,1760671604426000000,0.09843101,,market,,,,,,,,,,,
1760671604440576447,bybit,orderbook,1760671604403000000,1760671604405000000,0.09844232,,market,,,,,,,,,,,
1760671604446472828,gate,bbo,1760671604445000000,1760671604446000000,0.09844000,,market,,,,,,,,,,,
1760671604459981166,bybit,orderbook,1760671604420000000,1760671604424000000,0.09844235,,market,,,,,,,,,,,
1760671604477021751,gate,bbo,1760671604476000000,1760671604476000000,0.09844500,,market,,,,,,,,,,,
1760671604479866061,bybit,orderbook,1760671604443000000,1760671604444000000,0.09844235,,market,,,,,,,,,,,
1760671604488004528,binance,bbo,1760671604486000000,1760671604487000000,0.09845160,,market,,,,,,,,,,,
1760671604500004467,bybit,orderbook,1760671604462000000,1760671604464000000,0.09844235,,market,,,,,,,,,,,
1760671604501978526,bitget,orderbook,1760671604496000000,1760671604499000000,0.09843521,,market,,,,,,,,,,,
1760671604520311150,bybit,orderbook,1760671604481000000,1760671604484000000,0.09844235,,market,,,,,,,,,,,
1760671604533102714,bitget,orderbook,1760671604530000000,1760671604499000000,0.09843521,,market,,,,,,,,,,,
1760671604533102714,bitget,bbo,1760671604530000000,1760671604531000000,0.09844321,,market,,,,,,,,,,,
1760671604540138936,bybit,orderbook,1760671604490000000,1760671604505000000,0.09844265,,market,,,,,,,,,,,
1760671604556141221,binance,bbo,1760671604554000000,1760671604554000000,0.09845167,,market,,,,,,,,,,,
1760671604557232407,gate,bbo,1760671604556000000,1760671604556000000,0.09846000,,market,,,,,,,,,,,
1760671604559951121,bybit,orderbook,1760671604521000000,1760671604524000000,0.09844285,,market,,,,,,,,,,,
1760671604567571449,binance,bbo,1760671604566000000,1760671604566000000,0.09846661,,market,,,,,,,,,,,
1760671604560956628,binance,trade,1760671604557000000,1760671604559000000,0.09845661,buy,market,,,,,,,,,,,
1760671604568912431,gate,bbo,1760671604567000000,1760671604568000000,0.09846000,,market,,,,,,,,,,,
1760671604580029374,bybit,orderbook,1760671604534000000,1760671604545000000,0.09844285,,market,,,,,,,,,,,
1760671604600370676,bybit,orderbook,1760671604558000000,1760671604565000000,0.09844285,,market,,,,,,,,,,,
1760671604608168729,binance,bbo,1760671604607000000,1760671604607000000,0.09847661,,market,,,,,,,,,,,
1760671604619719116,bybit,orderbook,1760671604580000000,1760671604584000000,0.09844285,,market,,,,,,,,,,,
1760671604629545803,bybit,bbo,1760671604593000000,1760671604594000000,0.09844285,,market,,,,,,,,,,,
1760671604639701411,bybit,orderbook,1760671604600000000,1760671604604000000,0.09844285,,market,,,,,,,,,,,
1760671604651589784,bitget,orderbook,1760671604648000000,1760671604649000000,0.09847056,,market,,,,,,,,,,,
1760671604646354935,bitget,bbo,1760671604642000000,1760671604644000000,0.09846856,,market,,,,,,,,,,,
1760671604660376927,bybit,orderbook,1760671604607000000,1760671604625000000,0.09844285,,market,,,,,,,,,,,
1760671604669797487,bybit,bbo,1760671604632000000,1760671604634000000,0.09844285,,market,,,,,,,,,,,
1760671604680070678,bybit,orderbook,1760671604641000000,1760671604644000000,0.09844285,,market,,,,,,,,,,,
1760671604691495520,binance,bbo,1760671604690000000,1760671604690000000,0.09848161,,market,,,,,,,,,,,
1760671604699701360,bybit,orderbook,1760671604647000000,1760671604664000000,0.09844285,,market,,,,,,,,,,,
1760671604711543615,binance,trade,1760671604557000000,1760671604710000000,0.09846661,buy,market,,,,,,,,,,,
1760671604720105450,bybit,orderbook,1760671604678000000,1760671604685000000,0.09844305,,market,,,,,,,,,,,
1760671604734653211,gate,bbo,1760671604733000000,1760671604734000000,0.09846000,,market,,,,,,,,,,,
1760671604746812623,gate,bbo,1760671604745000000,1760671604746000000,0.09846500,,market,,,,,,,,,,,
1760671604745367391,bitget,orderbook,1760671604742000000,1760671604649000000,0.09847044,,market,,,,,,,,,,,
1760671604745367391,bitget,bbo,1760671604742000000,1760671604743000000,0.09846894,,market,,,,,,,,,,,
1760671604774830176,gate,bbo,1760671604774000000,1760671604774000000,0.09847500,,market,,,,,,,,,,,
1760671604780385607,bybit,orderbook,1760671604726000000,1760671604745000000,0.09844365,,market,,,,,,,,,,,
