ts_ns,exchange,feed,source_engine_ts_ns,source_system_ts_ns,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns,bid_px_1,bid_sz_1,bid_px_2,bid_sz_2,bid_px_3,bid_sz_3,bid_px_4,bid_sz_4,bid_px_5,bid_sz_5,ask_px_1,ask_sz_1,ask_px_2,ask_sz_2,ask_px_3,ask_sz_3,ask_px_4,ask_sz_4,ask_px_5,ask_sz_5,bid_depth,ask_depth
1764227742884761625,bybit,orderbook,1764227742834000000,1764227742837000000,143.59708696,,market,,,,,,,,,,,,143.59208696,901.80000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,541.60000000,143.62208696,1136.60000000,143.63208696,962.80000000,143.64208696,1826.50000000,4018.40000000,4884.30000000
1764227742890049209,binance,orderbook,1764227742812000000,,143.58821739,,market,,,,,,,,,,,,143.58321739,1409.40000000,143.57321739,948.97000000,143.56321739,438.58000000,143.55321739,1234.60000000,143.54321739,1476.23000000,143.59321739,458.66000000,143.60321739,374.67000000,143.61321739,404.47000000,143.62321739,974.54000000,143.63321739,1667.80000000,5507.78000000,3880.14000000
1764227742903934167,bybit,orderbook,1764227742845000000,1764227742857000000,143.59708696,,market,,,,,,,,,,,,143.59208696,901.80000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,541.60000000,143.62208696,1136.60000000,143.63208696,962.80000000,143.64208696,1687.30000000,4018.40000000,4745.10000000
1764227742909330542,gate,orderbook,1764227742832000000,,143.58500000,,market,,,,,,,,,,,,143.58000000,126.00000000,143.57000000,154.00000000,143.56000000,108.00000000,143.55000000,38.00000000,143.54000000,63.00000000,143.59000000,37.00000000,143.60000000,34.00000000,143.61000000,90.00000000,143.62000000,130.00000000,143.63000000,144.00000000,489.00000000,435.00000000
1764227742909333417,bitget,orderbook,1764227742858000000,1764227742855000000,143.59114783,,market,,,,,,,,,,,,143.59064783,481.20000000,143.58964783,72.70000000,143.58864783,6.30000000,143.58764783,4.40000000,143.58664783,88.90000000,143.59164783,244.80000000,143.59364783,0.60000000,143.59564783,5.50000000,143.59764783,7.70000000,143.59964783,12.10000000,653.50000000,270.70000000
1764227742909333417,bitget,bbo,1764227742858000000,1764227742859000000,143.59114783,,market,,,,,,,,,,,,143.59064783,481.20000000,,,,,,,,,143.59164783,244.80000000,,,,,,,,,481.20000000,244.80000000
1764227742920797167,okx,orderbook,1764227742856000000,1764227742806000000,143.59282609,,market,,,,,,,,,,,,143.58782609,463.24000000,143.57782609,312.61000000,143.56782609,615.72000000,143.55782609,510.63000000,143.54782609,372.47000000,143.59782609,468.88000000,143.60782609,223.27000000,143.61782609,678.90000000,143.62782609,1019.95000000,143.63782609,606.86000000,2274.67000000,2997.86000000
1764227742920797167,okx,bbo,1764227742856000000,1764227742856000000,143.59282609,,market,,,,,,,,,,,,143.58782609,463.24000000,,,,,,,,,143.59782609,468.88000000,,,,,,,,,463.24000000,468.88000000
1764227742923252959,bybit,orderbook,1764227742868000000,1764227742878000000,143.59708696,,market,,,,,,,,,,,,143.59208696,901.80000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,541.60000000,143.62208696,1136.60000000,143.63208696,962.80000000,143.64208696,1687.30000000,4018.40000000,4745.10000000
1764227742932598250,gate,orderbook,1764227742855000000,,143.58500000,,market,,,,,,,,,,,,143.58000000,126.00000000,143.57000000,154.00000000,143.56000000,108.00000000,143.55000000,38.00000000,143.54000000,63.00000000,143.59000000,45.00000000,143.60000000,34.00000000,143.61000000,90.00000000,143.62000000,130.00000000,143.63000000,144.00000000,489.00000000,443.00000000
1764227742932622209,gate,bbo,1764227742855000000,1764227742856000000,143.58500000,,market,,,,,,,,,,,,143.58000000,126.00000000,,,,,,,,,143.59000000,45.00000000,,,,,,,,,126.00000000,45.00000000
1764227742930758167,bitget,orderbook,1764227742879000000,1764227742855000000,143.59117391,,market,,,,,,,,,,,,143.59067391,481.20000000,143.58967391,72.70000000,143.58867391,6.30000000,143.58767391,4.40000000,143.58667391,88.90000000,143.59167391,241.40000000,143.59367391,0.60000000,143.59567391,5.50000000,143.59767391,7.70000000,143.59967391,12.10000000,653.50000000,267.30000000
1764227742930758167,bitget,bbo,1764227742879000000,1764227742881000000,143.59117391,,market,,,,,,,,,,,,143.59067391,481.20000000,,,,,,,,,143.59167391,241.40000000,,,,,,,,,481.20000000,241.40000000
1764227742944746542,bybit,orderbook,1764227742895000000,1764227742898000000,143.59708696,,market,,,,,,,,,,,,143.59208696,901.80000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,541.60000000,143.62208696,1136.60000000,143.63208696,962.80000000,143.64208696,1687.30000000,4018.40000000,4745.10000000
1764227742950954084,okx,orderbook,1764227742886000000,1764227742806000000,143.59282609,,market,,,,,,,,,,,,143.58782609,462.25000000,143.57782609,312.61000000,143.56782609,615.72000000,143.55782609,510.63000000,143.54782609,372.47000000,143.59782609,468.88000000,143.60782609,223.27000000,143.61782609,678.90000000,143.62782609,1019.95000000,143.63782609,606.86000000,2273.68000000,2997.86000000
1764227742950954084,okx,bbo,1764227742886000000,1764227742886000000,143.59282609,,market,,,,,,,,,,,,143.58782609,462.25000000,,,,,,,,,143.59782609,468.88000000,,,,,,,,,462.25000000,468.88000000
1764227742946566959,okx,trade,1764227742881000000,,143.58782609,sell,market,,,1.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227742982613042,bybit,orderbook,1764227742936000000,1764227742937000000,143.59708696,,market,,,,,,,,,,,,143.59208696,901.80000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,541.60000000,143.62208696,1136.60000000,143.63208696,962.80000000,143.64208696,1687.30000000,4018.40000000,4745.10000000
1764227742966193084,gate,orderbook,1764227742888000000,,143.58500000,,market,,,,,,,,,,,,143.58000000,126.00000000,143.57000000,154.00000000,143.56000000,108.00000000,143.55000000,38.00000000,143.54000000,63.00000000,143.59000000,45.00000000,143.60000000,34.00000000,143.61000000,90.00000000,143.62000000,130.00000000,143.63000000,144.00000000,489.00000000,443.00000000
1764227742971919000,okx,orderbook,1764227742906000000,1764227742906000000,143.59282609,,market,,,,,,,,,,,,143.58782609,462.25000000,143.57782609,312.61000000,143.56782609,615.72000000,143.55782609,510.62000000,143.54782609,372.47000000,143.59782609,468.88000000,143.60782609,223.27000000,143.61782609,804.25000000,143.62782609,1019.95000000,143.63782609,606.86000000,2273.67000000,3123.21000000
1764227742971907625,mexc,orderbook,1764227742916000000,1764227742916000000,143.59500000,,market,,,,,,,,,,,,143.59000000,15214.00000000,143.58000000,9970.00000000,143.57000000,5438.00000000,143.56000000,36463.00000000,143.55000000,17545.00000000,143.60000000,5806.00000000,143.61000000,4279.00000000,143.62000000,4620.00000000,143.63000000,31382.00000000,143.64000000,19052.00000000,84630.00000000,65139.00000000
1764227742995697625,binance,orderbook,1764227742917000000,,143.58830435,,market,,,,,,,,,,,,143.58330435,1409.40000000,143.57330435,948.97000000,143.56330435,438.58000000,143.55330435,1236.42000000,143.54330435,1476.23000000,143.59330435,458.66000000,143.60330435,374.67000000,143.61330435,448.91000000,143.62330435,974.54000000,143.63330435,1667.80000000,5509.60000000,3924.58000000
1764227743003382792,bybit,orderbook,1764227742951000000,1764227742957000000,143.59708696,,market,,,,,,,,,,,,143.59208696,901.80000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,541.60000000,143.62208696,1136.60000000,143.63208696,962.80000000,143.64208696,1687.30000000,4018.40000000,4745.10000000
1764227743018807875,binance,trade,1764227742789000000,1764227742941000000,143.58330435,sell,market,,,6.94000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227743011797584,okx,orderbook,1764227742946000000,1764227742906000000,143.59282609,,market,,,,,,,,,,,,143.58782609,462.25000000,143.57782609,312.61000000,143.56782609,615.72000000,143.55782609,510.62000000,143.54782609,372.47000000,143.59782609,470.88000000,143.60782609,223.27000000,143.61782609,804.25000000,143.62782609,1019.95000000,143.63782609,606.86000000,2273.67000000,3125.21000000
1764227743011797584,okx,bbo,1764227742946000000,1764227742946000000,143.59282609,,market,,,,,,,,,,,,143.58782609,462.25000000,,,,,,,,,143.59782609,470.88000000,,,,,,,,,462.25000000,470.88000000
1764227743044426125,bybit,orderbook,1764227742994000000,1764227742998000000,143.59708696,,market,,,,,,,,,,,,143.59208696,901.80000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,541.60000000,143.62208696,1136.60000000,143.63208696,962.80000000,143.64208696,1687.40000000,4018.40000000,4745.20000000
1764227743060266000,bitget,orderbook,1764227743009000000,1764227743006000000,143.59117391,,market,,,,,,,,,,,,143.59067391,481.20000000,143.58967391,72.70000000,143.58867391,6.30000000,143.58767391,4.40000000,143.58667391,88.90000000,143.59167391,224.50000000,143.59367391,0.60000000,143.59567391,5.50000000,143.59767391,7.70000000,143.59967391,12.10000000,653.50000000,250.40000000
1764227743060266000,bitget,bbo,1764227743009000000,1764227743010000000,143.59117391,,market,,,,,,,,,,,,143.59067391,481.20000000,,,,,,,,,143.59167391,224.50000000,,,,,,,,,481.20000000,224.50000000
1764227743071297459,okx,orderbook,1764227743006000000,1764227743006000000,143.59282609,,market,,,,,,,,,,,,143.58782609,462.25000000,143.57782609,312.61000000,143.56782609,615.72000000,143.55782609,510.62000000,143.54782609,372.47000000,143.59782609,470.88000000,143.60782609,223.27000000,143.61782609,804.25000000,143.62782609,1019.95000000,143.63782609,606.86000000,2273.67000000,3125.21000000
1764227743099359625,binance,bbo,1764227743021000000,1764227743021000000,143.58830435,,market,,,,,,,,,,,,143.58330435,1409.40000000,,,,,,,,,143.59330435,458.74000000,,,,,,,,,1409.40000000,458.74000000
1764227743104146000,bybit,orderbook,1764227743055000000,1764227743058000000,143.59708696,,market,,,,,,,,,,,,143.59208696,901.80000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,541.60000000,143.62208696,1136.60000000,143.63208696,962.80000000,143.64208696,1687.40000000,4018.40000000,4745.20000000
1764227743104146292,binance,orderbook,1764227743026000000,,143.58830435,,market,,,,,,,,,,,,143.58330435,1409.40000000,143.57330435,948.97000000,143.56330435,406.19000000,143.55330435,1236.21000000,143.54330435,1476.23000000,143.59330435,458.74000000,143.60330435,392.04000000,143.61330435,448.91000000,143.62330435,1021.95000000,143.63330435,1667.80000000,5477.00000000,3989.44000000
1764227743142383084,bybit,orderbook,1764227743096000000,1764227743097000000,143.59708696,,market,,,,,,,,,,,,143.59208696,899.20000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,541.60000000,143.62208696,1136.60000000,143.63208696,962.80000000,143.64208696,1687.40000000,4015.80000000,4745.20000000
1764227743142359125,bybit,bbo,1764227743096000000,1764227743097000000,143.59708696,,market,,,,,,,,,,,,143.59208696,899.20000000,,,,,,,,,143.60208696,416.80000000,,,,,,,,,899.20000000,416.80000000
1764227743142389625,binance,bbo,1764227743065000000,1764227743065000000,143.58830435,,market,,,,,,,,,,,,143.58330435,1339.44000000,,,,,,,,,143.59330435,461.50000000,,,,,,,,,1339.44000000,461.50000000
1764227743141433334,gate,orderbook,1764227743064000000,,143.58500000,,market,,,,,,,,,,,,143.58000000,126.00000000,143.57000000,154.00000000,143.56000000,108.00000000,143.55000000,41.00000000,143.54000000,63.00000000,143.59000000,45.00000000,143.60000000,34.00000000,143.61000000,90.00000000,143.62000000,130.00000000,143.63000000,144.00000000,492.00000000,443.00000000
1764227743136139959,bitget,orderbook,1764227743084000000,1764227743006000000,143.59117391,,market,,,,,,,,,,,,143.59067391,429.90000000,143.58967391,72.70000000,143.58867391,6.30000000,143.58767391,4.40000000,143.58667391,88.90000000,143.59167391,274.50000000,143.59367391,0.60000000,143.59567391,5.50000000,143.59767391,7.70000000,143.59967391,12.10000000,602.20000000,300.40000000
1764227743136139959,bitget,bbo,1764227743084000000,1764227743086000000,143.59117391,,market,,,,,,,,,,,,143.59067391,429.90000000,,,,,,,,,143.59167391,274.50000000,,,,,,,,,429.90000000,274.50000000
1764227743143544459,binance,bbo,1764227743066000000,1764227743066000000,143.58830435,,market,,,,,,,,,,,,143.58330435,1339.40000000,,,,,,,,,143.59330435,461.46000000,,,,,,,,,1339.40000000,461.46000000
1764227743161821334,okx,orderbook,1764227743096000000,1764227743006000000,143.59282609,,market,,,,,,,,,,,,143.58782609,452.59000000,143.57782609,312.61000000,143.56782609,615.72000000,143.55782609,510.62000000,143.54782609,372.47000000,143.59782609,470.88000000,143.60782609,223.27000000,143.61782609,804.25000000,143.62782609,1019.95000000,143.63782609,606.86000000,2264.01000000,3125.21000000
1764227743161821334,okx,bbo,1764227743096000000,1764227743096000000,143.59282609,,market,,,,,,,,,,,,143.58782609,452.59000000,,,,,,,,,143.59782609,470.88000000,,,,,,,,,452.59000000,470.88000000
1764227743163152917,bybit,orderbook,1764227743108000000,1764227743117000000,143.59708696,,market,,,,,,,,,,,,143.59208696,899.20000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,1038.10000000,143.62208696,1136.60000000,143.63208696,1012.80000000,143.64208696,1149.20000000,4015.80000000,4753.50000000
1764227743171713334,okx,orderbook,1764227743106000000,1764227743106000000,143.59282609,,market,,,,,,,,,,,,143.58782609,452.59000000,143.57782609,312.61000000,143.56782609,615.64000000,143.55782609,510.62000000,143.54782609,372.47000000,143.59782609,470.88000000,143.60782609,223.27000000,143.61782609,804.25000000,143.62782609,1019.95000000,143.63782609,606.86000000,2263.93000000,3125.21000000
1764227743202656125,bybit,orderbook,1764227743154000000,1764227743157000000,143.59708696,,market,,,,,,,,,,,,143.59208696,899.20000000,143.58208696,405.90000000,143.57208696,984.10000000,143.56208696,873.10000000,143.55208696,853.50000000,143.60208696,416.80000000,143.61208696,1038.10000000,143.62208696,1136.60000000,143.63208696,866.30000000,143.64208696,1149.20000000,4015.80000000,4607.00000000
1764227743191054542,mexc,orderbook,1764227742921000000,1764227742921000000,143.59500000,,market,,,,,,,,,,,,143.59000000,15214.00000000,143.58000000,13043.00000000,143.57000000,5957.00000000,143.56000000,30816.00000000,143.55000000,17545.00000000,143.60000000,5806.00000000,143.61000000,5705.00000000,143.62000000,4620.00000000,143.63000000,29132.00000000,143.64000000,23626.00000000,82575.00000000,68889.00000000
1764227743208086625,binance,orderbook,1764227743130000000,,143.58830435,,market,,,,,,,,,,,,143.58330435,1339.40000000,143.57330435,948.93000000,143.56330435,407.97000000,143.55330435,1236.21000000,143.54330435,1476.23000000,143.59330435,461.46000000,143.60330435,392.04000000,143.61330435,448.91000000,143.62330435,999.22000000,143.63330435,1667.80000000,5408.74000000,3969.43000000
1764227743218561084,binance,bbo,1764227743139000000,1764227743139000000,143.58830435,,market,,,,,,,,,,,,143.58330435,1339.40000000,,,,,,,,,143.59330435,461.50000000,,,,,,,,,1339.40000000,461.50000000
1764227743206981709,bitget,orderbook,1764227743154000000,1764227743156000000,143.59117391,,market,,,,,,,,,,,,143.59067391,429.90000000,143.58967391,72.70000000,143.58867391,6.30000000,143.58767391,102.40000000,143.58667391,88.90000000,143.59167391,274.50000000,143.59367391,0.60000000,143.59567391,5.50000000,143.59767391,7.70000000,143.59967391,110.10000000,700.20000000,398.40000000
1764227743210211667,okx,orderbook,1764227743146000000,1764227743106000000,143.59282609,,market,,,,,,,,,,,,143.58782609,452.59000000,143.57782609,312.61000000,143.56782609,615.64000000,143.55782609,510.62000000,143.54782609,372.47000000,143.59782609,472.88000000,143.60782609,223.27000000,143.61782609,804.25000000,143.62782609,1019.95000000,143.63782609,606.86000000,2263.93000000,3127.21000000
1764227743210211667,okx,bbo,1764227743146000000,1764227743146000000,143.59282609,,market,,,,,,,,,,,,143.58782609,452.59000000,,,,,,,,,143.59782609,472.88000000,,,,,,,,,452.59000000,472.88000000
1764227743243195625,bybit,orderbook,1764227743192000000,1764227743198000000,143.59698276,,market,,,,,,,,,,,,143.59198276,899.20000000,143.58198276,405.90000000,143.57198276,984.10000000,143.56198276,873.10000000,143.55198276,853.50000000,143.60198276,416.80000000,143.61198276,1038.10000000,143.62198276,1136.60000000,143.63198276,866.30000000,143.64198276,1149.20000000,4015.80000000,4607.00000000
1764227743236091000,binance,bbo,1764227743156000000,1764227743157000000,143.58827586,,market,,,,,,,,,,,,143.58327586,1340.79000000,,,,,,,,,143.59327586,461.50000000,,,,,,,,,1340.79000000,461.50000000
1764227743231545792,gate,orderbook,1764227743153000000,,143.58500000,,market,,,,,,,,,,,,143.58000000,126.00000000,143.57000000,154.00000000,143.56000000,108.00000000,143.55000000,41.00000000,143.54000000,63.00000000,143.59000000,46.00000000,143.60000000,34.00000000,143.61000000,90.00000000,143.62000000,130.00000000,143.63000000,144.00000000,492.00000000,444.00000000
